timestamp,price_open,price_high,price_low,price_close,price_volume,volume_obv,volume_obv_sma_20,volume_obv_sma_50,volume_obv_trend,return,volatility,momentum,return_ts_neutral,volatility_ts_neutral,momentum_ts_neutral
2004-06-14,30.65,30.68,29.5,30.12,4356900,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0201691607026675,0.01822422688890393,0.1077602059580729,-1.1387302483328174,0.9040218952302481,0.2855910944662408
2004-06-15,30.5,31.14,30.26,30.69,7939900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.018924302788844605,0.018305667287260248,0.13414634146341475,0.41209685861142653,0.8288922415840444,0.5255700529407541
2004-06-16,30.62,33.32,30.53,32.74,16243600,40372040795.75,39472886851.06252,37380124135.82502,Up,0.06679700228087326,0.02198498926139958,0.22897897897897912,2.4719787721714406,3.0,2.040894607689531
2004-06-17,32.55,33.13,32.21,32.81,9845000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.002138057422113704,0.022027205966352728,0.21249076127124922,-0.2952381819518969,2.801985116034228,1.9282205225107953
2004-06-18,32.58,33.409,32.43,32.91,7254500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0030478512648581813,0.02081169105211158,0.24329429542878733,-0.29686726022223586,2.190514176656693,2.239389764842425
2004-06-21,33.1,33.5,32.12,32.33,6968100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.01762382254633843,0.02178522676775345,0.21040808685885426,-1.050903981156755,2.6562588160711225,1.5740313920032842
2004-06-22,32.32,33.09,32.29,33.0,6437700,40372040795.75,39472886851.06252,37380124135.82502,Up,0.020723785957315277,0.021894542382627065,0.21726300258207298,0.6254401931132003,1.9346776387190034,1.1725723219406798
2004-06-23,33.0,33.83,32.89,33.7,6979800,40372040795.75,39472886851.06252,37380124135.82502,Up,0.021212121212121238,0.022029606002288465,0.23262618873445517,0.510275273094679,0.9974789493783952,0.9072731995454855
2004-06-24,33.52,33.7,32.98,33.18,4509200,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.015430267062314651,0.021704002904044156,0.16789862724392823,-0.7180528574933953,0.781569124687443,0.3714696335767269
2004-06-25,33.07,33.7,33.0,33.7,5775500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.015672091621458772,0.021741755267094823,0.1820413889863206,0.2861610152947874,0.7512305929982693,0.4764952092461127
2004-06-28,33.9,34.19,32.21,32.49,9305300,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.035905044510385786,0.023522513538751504,0.15335463258785942,-1.6377719389780552,1.0975253465000328,0.09277485681885547
2004-06-29,32.1,32.99,31.41,32.5,10545600,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0003077870113881165,0.023434477120436645,0.15823235923022105,-0.29349373460565187,0.8274463567888567,0.04143465878658334
2004-06-30,32.509,32.97,31.89,32.54,6661500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0012307692307691465,0.023414996336613404,0.15965787598004288,-0.25923115892743803,0.5189783182761281,0.032892635958603
2004-07-01,32.08,32.48,31.9,32.3,6106100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.007375537799631293,0.022992698379168498,0.11687413554633452,-0.35979100336901143,0.32886342174546535,-0.4247712570881131
2004-07-02,30.45,31.18,29.73,31.08,16262200,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.037770897832817285,0.02444922615944958,0.09436619718309869,-1.4568452947397583,0.6739489784537014,-0.6657330099471717
2004-07-06,31.27,31.42,30.8,30.95,6231800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.004182754182754156,0.02444023467517804,0.07539958304378036,-0.21176262716172717,0.5550052723238216,-0.8687826413730555
2004-07-07,30.81,31.36,30.13,30.39,7107000,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.01809369951534734,0.023701213144565456,0.019456558201945695,-0.556135814556758,0.5445504805361879,-1.4417997154762658
2004-07-08,30.13,30.68,29.95,30.14,4167500,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.008226390259953975,0.023443911422136584,-0.006919275123558499,-0.19528993100468042,0.735112174587434,-1.636502065806855
2004-07-09,30.27,30.5,30.03,30.03,3729700,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0036496350364962904,0.023431605992990937,-0.0056291390728475665,-0.061445074534942065,0.8232236802318172,-1.515462852277661
2004-07-12,30.01,30.04,28.93,29.14,9136100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.029637029637029633,0.023924393637408753,-0.05204944697462588,-1.0741539703894405,0.8366320670568873,-1.713402525568532
2004-07-13,29.25,29.6,29.02,29.22,5646000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0027453671928618917,0.02357480540932514,-0.029880478087649487,0.19908837188284526,0.22234718814239782,-1.2418423745355296
2004-07-14,28.86,29.97,28.74,29.58,14925000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.012320328542094527,0.023322188318695234,-0.03616813294232657,0.6554929664937188,-0.029496405118868634,-0.9707601555935018
2004-07-15,32.65,33.63,32.11,32.93,31566500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.11325219743069637,0.03140410962399246,0.00580329871716545,3.0,3.0,-0.694519371447305
2004-07-16,32.85,32.92,32.12,32.2,8721100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.022168235651381596,0.0318147004459224,-0.01859189271563544,-0.7898833166526223,3.0,-0.7002360138172995
2004-07-19,32.05,32.22,31.66,31.97,9520900,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0071428571428572285,0.03183686496756862,-0.028562746885445134,-0.06468643573182628,3.0,-0.6612766213721208
2004-07-20,31.93,32.2,31.55,32.2,5781200,40372040795.75,39472886851.06252,37380124135.82502,Up,0.007194244604316724,0.031637327886685426,-0.004021033096195392,0.452160532557336,3.0,-0.3054697755613273
2004-07-21,32.301,32.71,31.34,31.62,5379600,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.01801242236024847,0.03150363470763962,-0.041818181818181754,-0.5641585903862919,2.844971682781049,-0.30996540119954324
2004-07-22,31.34,31.73,31.06,31.68,5966400,40372040795.75,39472886851.06252,37380124135.82502,Up,0.00189753320683117,0.031057740992586923,-0.05994065281899119,0.3753475961368642,0.9614937808546412,-0.39275088141165904
2004-07-23,31.7,31.75,30.48,30.7,4885200,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.030934343434343425,0.03158261670718853,-0.07474382157926462,-1.1908277196057273,0.9718059147456254,-0.5319215671779818
2004-07-26,30.85,31.45,30.78,31.26,7034500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.018241042345277014,0.031669472993963006,-0.07240356083086052,1.1263803995863828,0.9264190514599595,-0.5617422415890911
2004-07-27,31.75,32.75,31.57,32.43,7589400,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0374280230326296,0.031939323867965635,-0.00184672206832881,1.8886979342855525,0.919047318406937,0.06233878532307828
2004-07-28,32.31,32.41,31.16,32.27,5090200,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.00493370336108534,0.031961367983090634,-0.007076923076922981,-0.0171525335675718,0.5192814808548892,-0.0016843716659542323
2004-07-29,32.5,32.82,32.13,32.64,3967100,40372040795.75,39472886851.06252,37380124135.82502,Up,0.01146575766966218,0.03206205299797054,0.003073140749846326,0.6093960449802388,0.10342337577424016,0.24364139172768148
2004-07-30,32.69,33.0,32.0,32.34,4339700,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.009191176470588203,0.03208844555342216,0.0012383900928794045,-0.17619211139884938,0.07980405843766042,0.20969874476249936
2004-08-02,31.18,32.2,31.13,31.58,6519500,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.023500309214595116,0.03134192668525662,0.01608751608751602,-0.7203718592465511,-0.014078282901364198,0.5877533999542356
2004-08-03,31.5,31.72,31.15,31.29,3779100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.009183027232425589,0.031407365936748574,0.010985460420032345,-0.1195954813952782,-0.006053388597726842,0.4578564688596869
2004-08-04,31.19,32.12,31.17,31.79,4937300,40372040795.75,39472886851.06252,37380124135.82502,Up,0.015979546180888482,0.031241197063791616,0.04606778545574208,0.8784587223299228,-0.08417790409748224,1.35104279507782
2004-08-05,31.75,32.3,31.25,31.39,4366100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.012582573136206365,0.03133640367355457,0.04147312541473136,-0.3236177405480246,-0.19058252985291022,1.1570006773312371
2004-08-06,30.9,31.1,29.7,29.78,8790900,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.051290219815227744,0.033558717475435436,-0.008325008325008376,-1.4725283689223623,3.0,-0.015096712587759766
2004-08-09,29.85,30.45,29.81,30.3,5193700,40372040795.75,39472886851.06252,37380124135.82502,Up,0.01746138347884485,0.033010381757316624,0.03980782429649965,0.6984121783825078,2.317449999659635,1.1765331812285915
2004-08-10,30.39,31.54,30.35,31.52,6268500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.04026402640264015,0.03407675312067712,0.07871321013004784,1.3794009572999746,3.0,1.9109879056418086
2004-08-11,31.1,31.13,30.26,31.01,5757000,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.016180203045685237,0.03432000098649222,0.04834347532116312,-0.3074403364911255,3.0,1.1286579800685224
2004-08-12,30.46,30.85,30.28,30.37,4039300,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.020638503708481193,0.022780844474853772,-0.07774066201032492,-0.39905008038377004,-3.0,-1.3880303660032716
2004-08-13,30.66,31.28,30.4,30.84,5858000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.015475798485347303,0.0227376644937959,-0.042236024844720554,0.6673102735505244,-3.0,-0.6146700402841581
2004-08-16,30.88,31.72,30.64,30.78,7779900,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0019455252918287869,0.0227043756940809,-0.03722239599624644,0.046342721646602004,-3.0,-0.5362588678440945
2004-08-17,30.6,31.13,30.35,30.87,5768200,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0029239766081872176,0.022636812393701897,-0.04130434782608705,0.19738189393139566,-3.0,-0.576202524775195
2004-08-18,30.51,31.85,30.49,31.74,6511700,40372040795.75,39472886851.06252,37380124135.82502,Up,0.028182701652089248,0.023250690577163072,0.003795066413662118,0.9455185981287052,-2.7827240622798266,0.06449911756810245
2004-08-19,31.51,31.86,30.36,30.71,6945000,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.032451165721486985,0.02437912387922977,-0.03061868686868685,-0.8622897278598464,-0.8926483616243536,-0.5030580961704312
2004-08-20,30.71,30.99,30.49,30.8,5656800,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0029306414848584428,0.023365348798958317,0.0032573289902280145,0.08183886305605652,-0.9172386485074542,0.020291402410401595
2004-08-23,30.86,31.27,30.6,31.08,4547500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.009090909090909038,0.023086007977174493,-0.0057581573896353655,0.29575599713544237,-0.9315989352573144,-0.22034519884069814
2004-08-24,31.26,31.95,31.19,31.95,6681000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.027992277992278103,0.022365288040078014,-0.014801110083256241,0.945651247334757,-0.9850510329231607,-0.4158839180209305
2004-08-25,31.91,33.15,31.73,33.05,9028900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.034428794992175105,0.023650212035082243,0.024171056709017424,1.0559634152430069,-0.459209485381647,0.44849971538479655
2004-08-26,33.09,35.18,32.74,34.66,17068900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.04871406959152802,0.02584432625863477,0.061887254901960675,1.3636716977204322,0.08550515148331297,0.9895116940297815
2004-08-27,34.61,34.76,34.0,34.35,6943100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.008944027697634027,0.02583808548361571,0.06215213358070493,-0.3535652170937723,0.08737794076380419,0.8922170719224505
2004-08-30,34.02,34.72,33.96,34.12,3895400,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.006695778748180614,0.025184416280886458,0.08043065231158963,-0.3194171721662189,0.04825330656988519,1.116958525113653
2004-08-31,34.07,34.95,34.0,34.49,6724300,40372040795.75,39472886851.06252,37380124135.82502,Up,0.01084407971864021,0.025022895656859053,0.10226909555768615,0.16139112337311556,0.038991509174427376,1.2525520120460105
2004-09-01,34.3,35.99,34.19,35.86,9209400,40372040795.75,39472886851.06252,37380124135.82502,Up,0.03972165845172504,0.026102194789296443,0.12802768166089962,0.8896206603671875,0.31837661872302436,1.4130351012089224
2004-09-02,35.5,35.81,34.83,35.66,7255800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.005577244841048601,0.025880614784275266,0.1360305829882127,-0.3282936836335395,0.40310561643619663,1.4350443853984407
2004-09-03,35.03,35.92,35.01,35.23,5240500,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.012058328659562578,0.022521525937840285,0.18300873069173917,-0.5119056257120104,-0.4842598300349663,1.5426175668758109
2004-09-07,35.4,36.19,35.23,35.76,5392100,40372040795.75,39472886851.06252,37380124135.82502,Up,0.015043996593812059,0.022478345643165983,0.18019801980198014,0.25591511445479426,-0.3309756788724519,1.3755047849468773
2004-09-08,35.7,36.57,35.68,36.35,6134400,40372040795.75,39472886851.06252,37380124135.82502,Up,0.016498881431767476,0.021311846067142006,0.1532360406091371,0.3938444596839203,-0.7503428447095698,0.9177379377493281
2004-09-09,36.1,36.3,35.28,35.7,8238200,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.017881705639614776,0.021413946975878603,0.1512415349887133,-0.8971992762379252,-0.7145411948583771,0.7273123703889374
2004-09-10,35.66,36.23,35.46,35.87,5857400,40372040795.75,39472886851.06252,37380124135.82502,Up,0.004761904761904523,0.02040005586479866,0.1810997695093841,-0.08579384131096443,-1.084522885203765,0.8053993240383458
2004-09-13,35.86,36.07,35.32,35.59,5035300,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.007805965988290864,0.020646985756311142,0.15402075226977963,-0.44228480333190273,-0.9648587018158055,0.5488335430528206
2004-09-14,35.3,35.55,34.78,35.49,4550400,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.002809778027535903,0.020668443088297826,0.15302144249512684,-0.2526441695915449,-0.8515180090216335,0.41275502099726163
2004-09-15,35.2,35.477,34.8,35.2,4154800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.008171315863623518,0.020940482789449672,0.14026563006154857,-0.4406965287421618,-0.6062462478279166,0.18744485206857486
2004-09-16,35.2,36.76,35.08,36.35,8962800,40372040795.75,39472886851.06252,37380124135.82502,Up,0.032670454545454586,0.021204157068441632,0.14524259609325774,1.0570104128438553,-0.4233617966281723,0.13132451426420308
2004-09-17,36.55,37.38,36.4,37.14,8969800,40372040795.75,39472886851.06252,37380124135.82502,Up,0.021733149931224105,0.019269481169653213,0.20937805275154675,0.4891353787506334,-0.8230379388205082,0.7797791769270055
2004-09-20,36.9,37.98,36.87,37.71,4375000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.015347334410339197,0.019239078046368055,0.2243506493506493,0.17772106113299171,-0.7594579927071148,0.9633133199860046
2004-09-21,37.73,38.87,37.46,38.01,6904500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.007955449482895727,0.01924464858473785,0.22297297297297303,-0.04771242547978703,-0.6011023798793899,0.8937609972720432
2004-09-22,38.1,38.14,36.81,36.92,7173000,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.028676664035779953,0.020623253895420388,0.15555555555555567,-1.3629908251762646,-0.16725583998082239,0.05819736974403759
2004-09-23,37.04,37.5,36.93,37.27,7096500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.009479956663055233,0.01963675855754222,0.12768532526475052,0.13263683309305016,-0.36061107792180513,-0.46580655118817255
2004-09-24,37.4,38.0,37.15,37.29,6598000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0005366246310705147,0.016914243627919937,0.07587997691863824,-0.09178553763726961,-1.4154494044715313,-1.452925477589071
2004-09-27,36.97,37.98,36.83,37.53,7098500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.006436041834271933,0.016652002055811205,0.09257641921397375,0.037888136634609125,-1.4103861010284293,-1.1347850785867548
2004-09-28,37.5,38.29,37.45,38.04,6306900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.013589128697042208,0.016547289744499424,0.11488862837045732,0.300804835773879,-1.7007901133231909,-0.7096397094053272
2004-09-29,37.93,38.86,37.82,38.68,4884100,40372040795.75,39472886851.06252,37380124135.82502,Up,0.01682439537329139,0.01670070644961651,0.12148448825746594,0.44229702149813854,-1.8787949704787874,-0.58395967176027
2004-09-30,39.0,39.27,38.45,38.75,7589500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0018097207859359976,0.01468775006886877,0.08059118795315112,-0.17828205705293604,-2.2632840269824857,-1.3177838774674857
2004-10-01,39.15,39.19,38.58,38.67,8310800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0020645161290322456,0.0145880467924529,0.08440830061693783,-0.3995842774843231,-1.309927721116133,-1.1177669169007114
2004-10-04,39.01,39.18,38.75,38.79,10251500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.003103180760279267,0.014086147990306417,0.10105024127164364,-0.14367860270309188,-1.3258583033505698,-0.9384471705738626
2004-10-05,38.56,39.67,38.4,39.37,7252900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.014952307295694744,0.01408269378448619,0.10095078299776294,0.5405959076202297,-1.2850707904653829,-0.7831407530497962
2004-10-06,39.5,40.76,39.47,40.64,7969700,40372040795.75,39472886851.06252,37380124135.82502,Up,0.032258064516129004,0.015164328442435576,0.11801925722145801,1.540819093708743,-0.9209279049706902,-0.2989227525349917
2004-10-07,40.54,40.93,39.46,39.62,7609800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.02509842519685046,0.01582645496694612,0.10980392156862728,-1.7742216845028544,-0.4692883763534519,-0.2769059750121477
2004-10-08,39.55,39.77,38.84,39.06,6414800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.014134275618374437,0.016415934916398187,0.08893225536660165,-0.9892201270537025,-0.09272798555518184,-0.5663905108688408
2004-10-11,38.8,39.06,38.2,38.59,5783400,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.012032770097286205,0.01660739367385731,0.08429334082607465,-0.8750681286561668,-0.018636094507941584,-0.5792414329497325
2004-10-12,38.5,38.58,37.65,38.29,8217700,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.007774034724021828,0.016753897222869983,0.07889546351084809,-0.5471739971132883,0.021600113879807547,-0.6228203381380644
2004-10-13,38.86,39.76,38.74,39.75,20768000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.03813006006790287,0.018134749887100347,0.12926136363636354,1.610449632762308,0.4074245969579782,0.37212491320341323
2004-10-14,43.03,45.75,42.55,44.98,49436200,40372040795.75,39472886851.06252,37380124135.82502,Up,0.131572327044025,0.03306025859086252,0.23741403026134789,3.0,3.0,2.6037531704267884
2004-10-15,44.91,45.61,44.19,45.5,18413000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.011560693641618602,0.032967758025646866,0.2250942380183092,0.2353965072373321,3.0,2.3472706099381293
2004-10-18,44.79,47.75,44.7,47.75,21442000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0494505494505495,0.034084425294765186,0.26624237602757894,2.234258718075855,3.0,3.0
2004-10-19,48.1,48.35,47.31,47.42,14321300,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0069109947643978265,0.034347405625308344,0.24756642988687205,-0.5180539543704036,3.0,2.8151133459630184
2004-10-20,47.1,47.6,46.65,47.47,10805500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.001054407423028092,0.03313206215093066,0.28575297941495115,-0.19871156680081853,2.251558639379743,2.6507363110841613
2004-10-21,47.64,48.13,47.36,47.94,12937600,40372040795.75,39472886851.06252,37380124135.82502,Up,0.00990099009900991,0.03312974981472648,0.2862892406761468,0.2744571646818866,0.9494191401675973,1.2391490214083933
2004-10-22,47.4,47.67,47.02,47.41,8626200,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.011055486024196925,0.033461922664010386,0.2713864306784659,-0.7018689100889682,0.963762402889074,1.0448167882906536
2004-10-25,47.19,47.84,47.07,47.55,7011500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0029529635098080043,0.033504610949752225,0.2669864108713029,-0.003331190188693775,0.9603824247726487,0.9542759686809621
2004-10-26,47.45,48.05,46.97,47.97,10613600,40372040795.75,39472886851.06252,37380124135.82502,Up,0.00883280757097804,0.0335126384957069,0.26104100946372233,0.2574494962660357,0.9153855238245624,0.8252557465465226
2004-10-27,48.66,50.62,48.17,50.3,21312400,40372040795.75,39472886851.06252,37380124135.82502,Up,0.04857202418178019,0.034482723520527614,0.30041365046535673,1.72479027889875,0.5014391610851783,0.7314471500603247
2004-10-28,49.98,52.22,49.5,52.19,15433300,40372040795.75,39472886851.06252,37380124135.82502,Up,0.037574552683896645,0.03475697917302829,0.34683870967741925,0.7763080040757778,0.10111181779962006,0.6918703256396094
2004-10-29,51.96,53.2,51.8,52.4,14468200,40372040795.75,39472886851.06252,37380124135.82502,Up,0.004023759340869848,0.03462105294374608,0.35505559865528835,-0.059058986616047825,0.08926320328612185,0.6725839058510196
2004-11-01,52.5,53.26,52.04,52.45,10750900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.000954198473282597,0.03466599043616703,0.35215261665377695,-0.13445234743160409,0.08805675118401583,0.5758472415671716
2004-11-02,52.43,54.08,52.4,53.5,13035500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.020019065776930356,0.034678448909641106,0.3589027178054356,0.3338115122958037,0.08326191030548621,0.5831016285672814
2004-11-03,54.44,56.11,53.99,55.31,21503100,40372040795.75,39472886851.06252,37380124135.82502,Up,0.03383177570093454,0.03471905954783207,0.360974409448819,0.654111454278095,0.23503989651654042,0.8509803455211594
2004-11-04,55.03,55.55,54.37,54.45,16582600,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.015548725366118177,0.03418461522592753,0.3743059061080265,-0.5245832564966553,0.4566971326924682,0.9234526814724519
2004-11-05,54.9,55.0,52.04,54.72,21518700,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0049586776859502635,0.033543237799209626,0.40092165898617504,-0.05413885505812862,0.010889983190258095,1.1344637685638446
2004-11-08,54.53,55.45,53.86,54.38,9409300,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.006213450292397615,0.03329788861073501,0.40917336097434553,-0.36818214573113317,-0.16600224874085356,1.2522470238037382
2004-11-09,54.2,54.55,53.38,54.05,8495800,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.006068407502758499,0.03323107448393092,0.4115957168973623,-0.36447969321712914,-0.2264433096203073,1.2515454653725282
2004-11-10,53.95,55.39,53.91,54.75,9083500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.01295097132284928,0.032898802014596114,0.37735849056603765,0.2494563920085281,-0.4798959442670433,0.5510617270680777
2004-11-11,54.95,55.43,54.23,55.3,7273200,40372040795.75,39472886851.06252,37380124135.82502,Up,0.010045662100456543,0.018715592367422946,0.2294353045798132,0.2029659483185351,-3.0,-0.9659920826894249
2004-11-12,55.01,55.69,54.84,55.5,7066100,40372040795.75,39472886851.06252,37380124135.82502,Up,0.003616636528029016,0.01877708380249995,0.2197802197802199,-0.056353936544571694,-3.0,-1.065011604754876
2004-11-15,55.08,55.46,54.34,55.24,6715100,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.004684684684684637,0.01658738906872208,0.15685863874345563,-0.538194982999656,-3.0,-1.6878071876275569
2004-11-16,55.1,55.2,54.48,54.935,5269700,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.005521361332367802,0.0165269101004469,0.15847743568114714,-0.5963010810306033,-3.0,-1.6714238009985452
2004-11-17,55.19,55.45,54.22,54.9,7102700,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0006371165923364508,0.016565966300100498,0.15651990730987997,-0.28452439200992286,-3.0,-1.5031908747236014
2004-11-18,54.3,55.45,54.29,55.39,8199100,40372040795.75,39472886851.06252,37380124135.82502,Up,0.008925318761384471,0.016559727393928844,0.1554025865665416,0.32587590368416064,-1.0741288720195656,-1.2253536380758667
2004-11-19,55.49,56.91,54.5,55.17,13665700,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0039718360714929846,0.016216958559321926,0.16367854882936106,-0.5221829751880103,-1.052071700678844,-1.00879929255655
2004-11-22,58.04,64.0,57.9,61.35,45860900,40372040795.75,39472886851.06252,37380124135.82502,Up,0.1120174007612833,0.028335354994291025,0.29022082018927464,3.0,-0.3017752951722814,-0.21068960606037576
2004-11-23,62.29,62.45,61.05,61.27,16275900,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.001303993480032517,0.02850741647253239,0.2772566187200334,-0.27158043739427157,-0.27902458267750474,-0.29245560140007293
2004-11-24,61.69,65.2,61.55,64.05,24835500,40372040795.75,39472886851.06252,37380124135.82502,Up,0.04537293944834331,0.028303657214672606,0.27335984095427435,2.202281453300335,-0.14894008417631655,-0.2848894166239366
2004-11-26,65.35,65.76,64.34,64.55,9824000,40372040795.75,39472886851.06252,37380124135.82502,Up,0.0078064012490242085,0.027692720868200595,0.23682697834834254,0.26713532113970956,-0.04694993288832794,-0.29587516159606814
2004-11-29,69.0,69.57,67.41,68.44,30587800,40372040795.75,39472886851.06252,37380124135.82502,Up,0.06026336173508917,0.029724782670560192,0.30610687022900773,2.9666936920795575,0.08588719334104229,0.14107726698885453
2004-11-30,68.74,68.79,67.05,67.05,18366400,40372040795.75,39472886851.06252,37380124135.82502,Down,-0.0203097603740503,0.030578004768985784,0.2783603431839847,-1.25421207114308,0.14316152295245854,0.0034806281586210793
