Date,stock_return,market_return,excess_return,volatility,market_volatility,regression_neutral,rolling_beta,rolling_alpha,stock_return_zscore,market_return_zscore,residual_neutral,combined_neutral
2017-03-28,0.020726859738784853,0.001883784958701673,0.01884307478008318,0.008485631214394421,0.0067259100328053295,0.01708161938678452,0.648401644868302,0.0024237910862,2.152364158199007,0.4855858835968813,1.6667782746021258,0.8419299469944551
2017-03-29,0.0022253129346314626,-0.0067978015620480114,0.009023114496679474,0.007357121968241624,0.005596356847673187,0.0037671138621648568,0.6976604834933436,0.003200756596936828,0.09152063052969098,-0.7725265004530801,0.8640471309827711,0.433907122422468
2017-03-30,-0.0013183458229253375,0.010484927916120546,-0.011803273739045883,0.007180007196595162,0.005746104714047884,-0.008285108506033608,0.44788613538670097,0.002270708838948904,-0.431933676712166,2.0519859838830494,-2.483919660595215,-1.2461023845506245
2017-03-31,-0.001875911901618954,0.0008646779074794608,-0.002740589809098415,0.007155794610063807,0.005761404848423838,-0.003751289421106966,0.24263484611097821,0.0016655765284711698,-0.45697349268711934,0.34976915915437273,-0.8067426518414921,-0.4052469706312995
2017-04-03,0.0002784351942084484,-0.007775377969762465,0.008053813163970913,0.007081969025591657,0.005819144805974293,0.0009077756099474307,0.1841615202245379,0.0008025850114928544,-0.18172535063633433,-1.0390229706202119,0.8572976199838775,0.4291026977969125
2017-04-04,0.007446068197634048,-0.004063270933101215,0.011509339130735263,0.007202137735454639,0.005759116195268002,0.007144571036339765,0.21685534693482672,0.0011826391891821438,0.7737906028557084,-0.42232934614566275,1.1961199490013712,0.6016322600188555
2017-04-05,-0.0051806313462734455,0.006702608188838832,-0.011883239535112278,0.007268651790101094,0.006042323737990994,-0.008842652564630933,0.26245791407586894,0.0019028686542470101,-0.9604359775416635,1.3004137492947352,-2.2608497268363985,-1.1348461897005147
2017-04-06,-0.0024996528259965123,0.0005789549862496024,-0.0030786078122461147,0.007274650343933342,0.0058870293430576546,-0.0031174507202272983,-0.02991697451619115,0.0006351184758004373,-0.5897495050199653,0.33163410035975704,-0.9213836053797223,-0.4622505280499748
2017-04-07,-0.0022274815536683645,0.0013018949804717295,-0.003529376534140094,0.007318929768128325,0.005916507320698809,-0.003082474211273152,0.01993929434917594,0.0008290337903774473,-0.5111166209371905,0.4269027076361598,-0.9380193285733502,-0.4705509013923117
2017-04-10,-0.00118599134923969,0.0020225368390638376,-0.0032085281883035277,0.007340416525806822,0.005950995839832247,-0.001178308901253979,-0.02723835953632544,4.7408137612172936e-05,-0.3567203377609225,0.5072186361402601,-0.8639389739011826,-0.4325586414012183
2017-04-11,-0.010756443388978076,-0.00519031141868509,-0.005566131970292987,0.007811584962934893,0.006024437065778134,-0.01083146807397203,-0.04192944188178742,-0.0001426021759841796,-1.5011725306458321,-0.6613606626888637,-0.8398118679569684,-0.4253216680154702
2017-04-12,0.0012003106686437892,-0.004637681159420204,0.005837991828063993,0.0074790045053829066,0.006034179106602678,0.0015494267577836507,0.07644771526673641,5.424039633402267e-06,0.09346388001052329,-0.5173908208376058,0.6108547008481291,0.3062020638029564
2017-04-13,-0.005289139633286366,-0.008299359347699542,0.003010219714413176,0.007583270948412152,0.006023436638864452,-0.004809531944457609,-0.010125612398148881,-0.0005636437847365162,-0.7179095583587842,-1.0174746219493795,0.2995650635905953,0.14737776582306886
2017-04-17,0.0055299539170508005,0.014241667890177556,-0.008711713973126756,0.007573029927647593,0.0070303377644473745,0.004555567565997473,0.10972100008031613,-0.0005882236926686798,0.6403935153122472,2.205229777632806,-1.5648362623205587,-0.7801403473772807
2017-04-18,-0.004441937530846984,0.0002895193977996424,-0.004731456928646627,0.007284788741525257,0.007038392335132009,-0.0045001828917923415,0.17740675539105924,6.8826639589487405e-06,-0.6005716798356399,0.20733282778643944,-0.8079045076220793,-0.4062023452569358
2017-04-19,-0.0036827195467420415,0.0010130246020261247,-0.004695744148768166,0.00683924564372706,0.0063026534688796635,-0.003083648618451183,0.1819102821433594,-0.0007833505194635953,-0.5854861906082878,0.2228322222623263,-0.808318412870614,-0.4057010307445326
2017-04-20,0.012510662496445724,0.01373427786612691,-0.0012236153696811858,0.006946165531477557,0.0070487458187738425,0.012636857363482284,0.038000118282919146,-0.0006480990504798617,1.746070740027395,1.9025080556938023,-0.1564373156664074,-0.07190022915146256
2017-04-21,-0.0011934849761302546,-0.0029948659440959258,0.0018013809679656712,0.006896203631056049,0.007087529194135506,-0.0001033439939859028,0.1719035957078921,-0.0005753127576911513,-0.24546189686976774,-0.44410173427206434,0.1986398374022966,0.09926824670415535
2017-04-24,0.009629577563786906,0.007724216850236054,0.0019053607135508521,0.007159935842426205,0.007281897816402643,0.008606981194921932,0.17973391694487023,-0.0003657073809595196,1.1940723322227318,0.9985493214059457,0.19552301081678614,0.10206499600585403
2017-04-25,0.006196045669730088,0.00113555713271829,0.005060488537011798,0.007250414550791067,0.006663265112399194,0.005418309846917402,0.29493879795154837,0.0004428159670834465,0.6746471267544133,0.003693095388416779,0.6709540313659965,0.33818617060645695
2017-04-26,-0.0058811319449249,-0.014036580178647284,0.008155448233722384,0.005793879051719361,0.00746839094407857,-0.0009129512793533386,0.3794191642278263,0.00035756685442766433,-1.0106021602681414,-1.9216336006377044,0.911031440369563,0.4550592445451048
