Timestamp,obv,obv_normalized
2005-08-11,46763513152.0,0.4913164908918124
2005-08-12,46573133963.5,0.4895896004196232
2005-08-15,46600939391.5,0.48984181773952395
2005-08-16,46611757202.5,0.489939943878694
2005-08-17,46611757202.5,0.489939943878694
2005-08-18,46633677023.5,0.4901387740677249
2005-08-19,47909251898.0,0.5017092514644075
2005-08-22,48296985085.0,0.5052262994761016
2005-08-23,48001380390.0,0.5025449300714311
2005-08-24,48573451762.0,0.5077340718547465
2005-08-25,48849705638.0,0.5102399139592775
2005-08-26,48588647377.0,0.5078719081538152
2005-08-29,48844942833.0,0.5101967115344735
2005-08-30,49363704951.0,0.514902296036463
2005-08-31,49766661753.0,0.5185574343294683
2005-09-01,49410294197.0,0.5153248975070217
2005-09-02,49187915175.0,0.5133077431251153
2005-09-06,50006535193.0,0.5207332769797655
2005-09-07,49043460230.0,0.5119974220225483
2005-09-08,49746101332.0,0.5183709349783111
2005-09-09,50361743547.0,0.5239552989192309
2005-09-12,50814540399.0,0.5280625260574329
2005-09-13,50321655907.0,0.5235916721798063
2005-09-14,49847229033.0,0.5192882435597126
2005-09-15,50262385448.0,0.5230540420336972
2005-09-16,50853390439.0,0.5284149267817388
2005-09-19,51637122422.0,0.5355239984447513
2005-09-20,49756381542.5,0.5184641846538897
2005-09-21,52022204007.0,0.5390169943199388
2005-09-22,51558475944.0,0.5348106124144845
2005-09-23,52116933702.0,0.5398762679045034
2005-09-26,52663497048.0,0.5448340316290571
2005-09-27,52321793107.0,0.5417345054430716
2005-09-28,51196247982.0,0.531524917054257
2005-09-29,51833094618.0,0.5373016219379116
2005-09-30,52364728349.0,0.5421239621947004
2005-10-03,52872282056.0,0.5467278775052367
2005-10-04,52332822317.0,0.5418345491391018
2005-10-05,51722052107.0,0.5362943781537316
2005-10-06,50964514150.0,0.5294229071144221
2005-10-07,50286630673.0,0.5232739654842512
2005-10-10,49779124566.0,0.5186704819435272
2005-10-11,51005010591.0,0.5297902420036581
2005-10-12,51679587264.5,0.5359091882992415
2005-10-13,50173098959.0,0.5222441426515001
2005-10-14,51208651994.0,0.5316374312965357
2005-10-17,50591816978.0,0.5260422477030144
2005-10-18,49982228369.0,0.5205127947773488
2005-10-19,50990912577.0,0.5296623618175662
2005-10-20,52348675934.0,0.541978354039011
2005-10-21,51551949138.0,0.534751409099332
2005-10-24,52161702947.0,0.5402823605202286
2005-10-25,51696574882.0,0.5360632794845075
2005-10-26,52328168713.0,0.5417923372541145
2005-10-27,51916627102.0,0.5380593279239202
2005-10-28,51146839133.0,0.5310767395446657
2005-10-31,52087684873.0,0.5396109577909307
2005-11-01,51337998124.0,0.5328107034449857
2005-11-02,52195059381.0,0.5405849298741304
2005-11-03,53079443065.0,0.5486069924204219
2005-11-04,52201406987.0,0.5406425077029309
2005-11-07,51562575149.0,0.534847795460141
2005-11-08,51088809076.0,0.5305503608300411
2005-11-09,51641739628.0,0.535565880170965
2005-11-10,52307084693.0,0.5416010884440932
2005-11-11,52732533918.0,0.5454602508811303
