Timestamp,price_close,price_volume,RSI,bbands_middle,reportedEPS,atr,volume_nasdaq,close_nasdaq,obv,CPI,GDP,SMA_50,weekday
2/7/2020,320.03,29421012,59.3531,76.7052,1.22754663,1.6902,959451,114.33,94240821366,259.1266335,20856.48161,71.43,Friday
2/10/2020,321.55,27337215,60.4271,76.8504,1.216259319,1.703,941261,115.73,94350170226,259.0406863,20778.39191,71.7111,Monday
2/11/2020,319.61,23580780,58.3094,76.8918,1.21207539,1.6713,462961,114.8,94255847106,259.0085075,20752.5426,71.9655,Tuesday
2/12/2020,327.2,28432573,63.6733,77.0771,1.207688807,1.6838,582609,114.06,94369577398,258.9745803,20726.80974,72.2596,Wednesday
2/13/2020,324.87,23686892,61.0755,77.2503,1.203104423,1.6303,409848,114.4,94274829830,258.9389142,20701.20903,72.5573,Thursday
2/14/2020,324.95,20028447,61.1341,77.3773,1.198327093,1.5681,530378,116.2,94354943618,258.901519,20675.75617,72.8783,Friday
2/17/2020,324.95,20028447,61.1341,77.3773,1.182885973,1.5681,530378,116.2,94354943618,258.7790566,20600.44166,72.8783,Monday
2/18/2020,319,38190545,54.5524,77.3899,1.177385405,1.6354,1085103,115.67,94202181438,258.7348426,20575.73716,73.1592,Tuesday
2/19/2020,323.62,23495991,58.3059,77.4847,1.171716163,1.6151,726409,115.27,94296165402,258.6889484,20551.259,73.4441,Wednesday
2/20/2020,320.3,25141489,54.8031,77.5255,1.165883101,1.6114,692278,114.49,94195599446,258.6413836,20527.02287,73.6879,Thursday
2/21/2020,313.05,32426415,48.0189,77.4598,1.159891076,1.6688,911440,115.18,94065893786,258.592158,20503.04446,73.9149,Friday
2/24/2020,298.5043052,55548828,37.7082,77.2248,1.141009756,1.6521,1217761,114.74,94254463490,258.4346138,20432.81256,74.0622,Monday
2/25/2020,292.0881118,57668364,32.5897,76.9805,1.134430417,1.67005,963578,112.41,94254463490,258.3788424,20410.02203,74.1494,Tuesday
2/26/2020,292.65,49678431,36.7718,76.6859,1.127716385,1.67755,948139,113.02,93811738742,258.3214591,20387.56771,74.2554,Wednesday
2/27/2020,278.256683,75877121.15,28.7352,76.0787,1.120872516,1.687,1342533,115.225,94221501402,258.2624734,20365.46529,74.2507,Thursday
2/28/2020,273.36,94008694.15,28.6787,75.4752,1.113903664,1.6918,926776,114.99,94198890442,258.2018951,20343.73048,74.2224,Friday
3/2/2020,298.81,85349339,46.6377,75.3544,1.092295754,1.6968,1264051,114.77,93405645654,258.0107247,20280.88865,74.315,Monday
3/3/2020,289.32,79868852,42.3549,75.1287,1.084875514,1.7016,1317220,110.07,93086170246,257.9440286,20260.78123,74.3647,Tuesday
3/4/2020,302.74,54794568,49.4275,74.9425,1.077354564,3.0031,1206509,116.37,93305348518,257.876054,20241.1199,74.4783,Wednesday
3/5/2020,292.92,46893219,45.0699,74.6057,1.069737757,2.985,1645087,114.1,93117775642,257.8069435,20221.92035,74.547,Thursday
3/6/2020,289.03,56544246,43.4363,74.1761,1.062029948,2.9744,1260001,110.5,92891598658,257.7368394,20203.19828,74.5747,Friday
3/9/2020,266.17,71686208,35.3315,73.5225,1.038409057,3.2132,1434162,105.72,92604853826,257.5219899,20150.05395,74.4901,Monday
3/10/2020,285.34,71322520,44.6572,73.0832,1.030385786,3.335,1989058,104.7,92890143906,257.4493359,20133.39879,74.4713,Tuesday
3/11/2020,275.43,64094970,41.3384,72.547,1.022295786,3.3305,1829395,113.54,92633764026,257.3764004,20117.29959,74.405,Wednesday
3/12/2020,248.23,104618517,33.8932,71.5888,1.014143911,3.5681,1766554,112.715,92215289958,257.303326,20101.77205,74.1982,Thursday
3/13/2020,277.97,92683032,45.4596,71.0197,1.005935016,3.8626,1680944,96.05,92586022086,257.230255,20086.83188,74.1256,Friday
3/16/2020,242.21,80605865,37.0625,70.0157,0.981014752,4.2449,1417171,110.31,92263598626,257.0124872,20045.6925,73.8469,Monday
3/17/2020,252.86,81013965,40.5826,69.2131,0.97262632,4.2747,2225360,95.03,92587654486,256.9408544,20033.25873,73.634,Tuesday
3/18/2020,246.67,75058406,39.2099,68.2793,0.964205141,4.2422,2265847,91.57,92287420862,256.8699372,20021.49082,73.3796,Wednesday
3/19/2020,244.78,67964255,38.7786,67.3629,0.955756067,4.1165,1753455,88,92015563842,256.7998781,20010.40444,73.1229,Thursday
3/20/2020,229.24,100423346,35.3369,66.3459,0.947283955,4.2356,2161498,80.5,91613870458,256.7308195,20000.01531,72.7674,Friday
3/23/2020,224.37,84188208,34.3092,65.4503,0.921777929,4.2213,1794010,72.86,91277117626,256.531071,19973.18831,72.3572,Monday
3/24/2020,246.88,71882773,42.6163,64.9503,0.913262206,4.3241,1975431,82.99,91564648718,256.4674386,19965.7451,72.0529,Tuesday
3/25/2020,245.52,75900510,42.2686,64.3784,0.904747716,4.257,1969122,86.96,91261046678,256.405519,19959.07761,71.7098,Wednesday
3/26/2020,258.44,63140169,46.7172,64.1954,0.896239314,4.1811,1699275,93.82,91513607354,256.3454544,19953.20155,71.4502,Thursday
3/27/2020,247.74,51054153,43.713,63.8845,0.887741855,4.0799,1127261,92.78,91309390742,256.2873873,19948.1326,71.1451,Friday
3/30/2020,254.81,41994110,46.1759,63.3506,0.862363676,3.9233,1437366,99.44,91477367182,256.1265956,19937.92542,70.8554,Monday
3/31/2020,254.29,49250501,46.0165,62.9255,0.853958531,3.8249,1515754,94.95,91280365178,256.077943,19936.24191,70.5464,Tuesday
4/1/2020,240.91,44054638,41.997,62.1753,0.845588601,3.8145,1058775,92.27,91104146626,256.032,19935.444,70.1828,Wednesday
4/2/2020,244.93,41483493,43.5912,61.5929,0.83725874,3.6851,1237053,93.96,91270080598,255.9888788,19935.54218,69.8333,Thursday
4/3/2020,241.41,32470017,42.49,61.0151,0.828973803,3.5385,851950,95.22,91140200530,255.9485704,19936.52613,69.4593,Friday
4/6/2020,262.47,50455071,50.5408,60.9702,0.80443708,3.6619,916794,101.59,91342020814,255.8441277,19944.63724,69.192,Monday
4/7/2020,259.43,50721831,49.4644,60.6558,0.796380383,3.6205,1125513,100.94,91139133490,255.8146763,19949.00892,68.9552,Tuesday
4/8/2020,266.07,42223821,51.8754,60.5422,0.788392883,3.4996,744873,104.13,91308028774,255.7878408,19954.1887,68.7084,Wednesday
4/9/2020,267.99,40529123,52.5799,60.782,0.780479433,3.3427,740595,107.92,91470145266,255.7635816,19960.16104,68.4386,Thursday
4/10/2020,267.99,40529123,52.5799,60.782,0.772644888,3.3427,740595,107.92,91470145266,255.7418596,19966.91042,68.4386,Friday
4/13/2020,273.25,32755731,54.5431,60.7247,0.749663231,3.2404,805704,103.29,91601168190,255.6915216,19991.66543,68.1967,Monday
4/14/2020,287.05,48748672,59.3036,61.2688,0.742192852,3.2689,1384606,107.56,91796162878,255.6795538,20001.36762,68.0913,Tuesday
4/15/2020,284.43,32788641,58.0604,61.6519,0.734825651,3.1467,829912,106,91665008314,255.6699262,20011.76917,67.9773,Wednesday
4/16/2020,286.69,39281290,58.8615,62.1375,0.727566482,3.0234,722799,108.31,91822133474,255.6625992,20022.85456,67.8249,Thursday
4/17/2020,282.8,53812478,56.8487,62.5989,0.720420199,2.9823,773808,111.24,91606883562,255.6575336,20034.60825,67.641,Friday
4/20/2020,276.93,32503750,53.8558,63.1776,0.699707216,2.8724,922808,109.78,91476868562,255.6555109,20073.7238,67.4105,Monday
4/21/2020,268.37,45247893,49.7431,63.7115,0.693061025,2.8722,968382,105.27,91295876990,255.6590968,20087.99536,67.1597,Tuesday
4/22/2020,276.1,29264342,53.2174,64.0661,0.686551993,2.8322,1362675,104.63,91412934358,255.6647471,20102.85757,66.9391,Wednesday
4/23/2020,275.03,31203582,52.6745,64.4242,0.680184975,2.7492,905068,103.85,91288120030,255.6724224,20118.29487,66.7227,Thursday
4/24/2020,282.97,31627183,56.2415,64.7218,0.673964824,2.6911,843641,105.63,91414628762,255.6820834,20134.29175,66.5081,Friday
4/27/2020,283.17,29271893,56.3307,65.1518,0.656234125,2.5785,922622,111.63,91531716334,255.7225864,20185.48448,66.3057,Monday
4/28/2020,278.58,28001187,53.6265,65.4402,0.650649992,2.5266,1006246,111.21,91419711586,255.7397961,20203.56431,66.0806,Tuesday
4/29/2020,287.73,34320204,57.9593,65.846,0.645236998,2.5384,826984,111.6,91556992402,255.7587945,20222.12604,65.9288,Wednesday
4/30/2020,293.8,45765968,60.5899,66.4878,0.64,2.4749,694435,109.67,91740056274,255.7795423,20241.15415,65.7841,Thursday
5/1/2020,289.07,60154175,57.567,67.0234,0.634942683,2.5261,730735,106.62,91499439574,255.802,20260.6331,65.6325,Friday
5/4/2020,293.16,33391986,59.4509,67.6514,0.6208343,2.4734,722718,106.13,91633007518,255.8791579,20321.61964,65.5359,Monday
5/5/2020,297.56,36937795,61.4345,68.0772,0.616478852,2.4327,966469,108.83,91780758698,255.9079505,20342.74661,65.5329,Tuesday
5/6/2020,300.63,35583438,62.8018,68.5771,0.612293488,2.3574,710180,105.63,91923092450,255.9381841,20364.24675,65.5938,Wednesday
5/7/2020,303.74,28803764,64.187,69.0342,0.608276057,2.2677,633646,107.33,92038307506,255.9698012,20386.10454,65.6477,Thursday
5/8/2020,310.13,33511985,67.2334,69.5555,0.604424404,2.2345,895102,107.59,92172355446,256.0027445,20408.30443,65.8293,Friday
5/11/2020,315.01,36486561,69.1512,70.0724,0.593842592,2.2454,683256,109.24,91619945540,256.1089575,20476.80142,66.0355,Monday
5/12/2020,311.41,40575263,66.0787,70.3779,0.590632527,2.2376,1070442,108.5,92156000638,256.1466315,20500.21441,66.1007,Tuesday
5/13/2020,307.65,50155639,62.9335,70.6696,0.587577476,2.2992,927749,108.89,91955378082,256.1853447,20523.89184,66.1936,Wednesday
5/14/2020,309.54,39732269,63.8645,70.9568,0.584675286,2.2786,793188,109.48,92114307158,256.2250397,20547.81818,66.2306,Thursday
5/15/2020,307.71,41587094,62.2345,71.2689,0.581923806,2.278,900085,112.08,91947958782,256.2656591,20571.9779,66.3063,Friday
5/18/2020,314.96,33843125,65.9431,71.7405,0.574552086,2.268,865446,114.94,92083331282,256.3924895,20645.70198,66.4362,Monday
5/19/2020,313.14,25432385,64.2377,72.2938,0.572381911,2.2018,636473,112.63,91981601742,256.4362324,20670.63987,66.6682,Tuesday
5/20/2020,319.23,27876215,67.2865,72.8274,0.57035168,2.1554,531647,114.71,92093106602,256.4806127,20695.73347,66.8368,Wednesday
5/21/2020,316.85,25672211,64.9559,73.3451,0.56845924,2.0887,721989,113.99,91990417758,256.525573,20720.96725,67.0419,Thursday
5/22/2020,318.89,20450754,66.0416,73.7912,0.566702439,2.007,440672,115.34,92072220774,256.5710559,20746.32567,67.389,Friday
5/25/2020,318.89,20450754,66.0416,73.7912,0.562224335,2.007,440672,115.34,92072220774,256.7100662,20822.99347,67.389,Monday
5/26/2020,316.73,31380454,63.7882,74.2086,0.560988557,1.9981,611906,116.28,91946698958,256.7570655,20848.69514,67.5812,Tuesday
5/27/2020,318.11,28236274,64.6188,74.6985,0.559877653,1.9531,845911,115.19,92059644054,256.8043004,20874.44378,67.9537,Wednesday
5/28/2020,318.25,33449103,64.7073,75.079,0.55888947,1.9493,714262,116.37,92193440466,256.8517135,20900.22388,68.2752,Thursday
5/29/2020,317.94,38399532,64.3238,75.3821,0.558021855,1.8914,831669,118.46,92039842338,256.8992474,20926.01988,68.6252,Friday
6/1/2020,321.85,20254653,66.9815,75.7902,0.556120889,1.8457,929588,118.88,92120860950,257.042,21003.34804,69.0034,Monday
6/2/2020,323.34,21910704,67.961,76.1668,0.555714016,1.7922,519186,119.24,92208503766,257.0894503,21029.05237,69.4643,Tuesday
6/3/2020,325.12,26122804,69.1388,76.5117,0.555416947,1.732,702759,119.34,92312994982,257.136777,21054.69494,69.9575,Wednesday
6/4/2020,322.32,21890091,65.0856,76.7852,0.555227528,1.6924,601163,117.93,92225434618,257.1839655,21080.26022,70.3278,Thursday
6/5/2020,331.5,34312550,71.0731,77.1327,0.555143607,1.7354,1076059,119.9,92362684818,257.2310011,21105.73269,70.7494,Friday
6/8/2020,333.46,23913634,72.1705,77.4166,0.5555033,1.7206,959198,121.3,92458339354,257.3710427,21181.43785,71.1178,Monday
6/9/2020,343.99,36928091,77.1793,77.7692,0.55581984,1.8341,825896,120.09,92103706880,257.4173192,21206.38371,71.5894,Tuesday
6/10/2020,352.84,41662938,80.3761,78.2732,0.556231113,1.8905,513052,120.01,92103706880,257.4633691,21231.15909,72.0698,Wednesday
6/11/2020,335.9,50415613,62.3669,78.6169,0.556734966,2.0572,866339,113.25,92571041018,257.5091776,21255.74844,72.4702,Thursday
6/12/2020,338.8,50036513,63.8598,78.9729,0.557329246,2.1462,705462,115.15,92771187070,257.5547302,21280.13625,72.9497,Friday
6/15/2020,342.99,34702230,65.9609,79.4022,0.55963312,2.2206,781163,117.37,92909995990,257.6897044,21351.93504,73.43,Monday
6/16/2020,352.08,41357182,70.0313,79.8538,0.56056758,2.2395,755886,118.53,93075424718,257.7340856,21375.36132,73.9717,Tuesday
6/17/2020,351.59,28601626,69.5485,80.3216,0.561581702,2.1544,593174,118.13,92961018214,257.7781372,21398.50838,74.4088,Wednesday
6/18/2020,351.73,24205096,69.613,80.717,0.562673334,2.0741,768322,119.29,93057838598,257.8218443,21421.36069,74.8613,Thursday
6/19/2020,349.72,66118952,67.4069,81.1169,0.563840323,2.1242,983823,118.83,92793362790,257.8651924,21443.90271,75.2719,Friday
6/22/2020,358.87,33861316,71.7897,81.6034,0.567771901,2.1418,506432,119.71,92928808054,257.9929348,21509.51177,75.7176,Monday
6/23/2020,366.53,53038869,74.84,82.2093,0.569218788,2.2236,706047,118.6,93140963530,258.0346992,21530.65734,76.175,Tuesday
6/24/2020,360.06,48155849,68.1384,82.7197,0.570730267,2.2433,626830,118.715,92948340134,258.0760309,21551.41496,76.534,Wednesday
6/25/2020,364.84,34380628,70.2574,83.2865,0.572304186,2.2122,554924,118.69,93085862646,258.1169152,21571.7691,76.929,Thursday
6/26/2020,353.63,51314211,60.1534,83.7207,0.573938391,2.268,1053726,115.82,92880605802,258.1573373,21591.70423,77.2585,Friday
6/29/2020,361.78,32661519,64.1861,84.2065,0.579181195,2.2953,749124,117.55,93011251878,258.2756834,21648.8402,77.6465,Monday
6/30/2020,364.8,35055821,65.5763,84.711,0.581035017,2.2353,629262,119.47,93151475162,258.3141096,21666.94394,78.0777,Tuesday
7/1/2020,364.11,27690454,64.9559,85.1854,0.58293836,2.1356,602977,120.76,93040713346,258.352,21684.551,78.547,Wednesday
7/2/2020,364.11,28814516,64.9559,85.6938,0.584889072,2.1018,756684,120.06,93040713346,258.3893444,21701.64967,78.9789,Thursday
7/3/2020,364.11,28814516,64.9559,85.6938,0.586885001,2.1018,756684,120.06,93040713346,258.4261509,21718.24348,78.9789,Friday
7/6/2020,373.85,29745936,69.6558,86.2091,0.593122553,2.1545,478792,121.08,93159697090,258.5334684,21765.06943,79.4634,Monday
7/7/2020,372.69,28206999,68.4779,86.6864,0.595277817,2.1117,463834,120.47,93046869094,258.5682487,21779.71746,79.9036,Tuesday
7/8/2020,381.37,29274479,72.2582,87.1411,0.597467532,2.1139,683045,121.7,93163967010,258.6025539,21793.89744,80.3852,Wednesday
7/9/2020,383.01,31420357,72.9191,87.5082,0.599689545,2.0773,563930,120.8,93289648438,258.6363965,21807.61674,80.897,Thursday
7/10/2020,383.68,22564330,73.1999,88.0895,0.601941705,2.0176,468836,122.88,93379905758,258.6697891,21820.88272,81.3676,Friday
7/13/2020,381.91,47913079,71.1019,88.614,0.608857527,2.2001,619831,123,93188253442,258.7673925,21858.03434,81.8002,Monday
7/14/2020,388.23,42748119,73.9707,89.1645,0.61120874,2.2777,433586,119.59,93359245918,258.7991107,21869.56064,82.2865,Tuesday
7/15/2020,390.9,38306874,75.0955,89.6368,0.613579334,2.3067,534395,119.885,93071850622,258.8304417,21880.67044,82.7659,Wednesday
7/16/2020,386.09,27645927,69.2867,90.0565,0.615967156,2.2685,308114,120.265,93401889706,258.861398,21891.37108,83.2006,Thursday
7/17/2020,385.31,23046755,68.3632,90.4651,0.618370054,2.1974,748674,128.44,93309702686,258.8919923,21901.66993,83.6165,Friday
7/20/2020,393.43,22397208,72.476,90.9969,0.625647669,2.2099,789372,120.78,93399291518,258.9817283,21930.22934,84.0569,Monday
7/21/2020,388,25627347,66.2716,91.3513,0.628089339,2.2264,910752,131.01,93296782130,259.0109999,21938.99464,84.4359,Tuesday
7/22/2020,389.09,22250413,66.8845,91.6258,0.630535319,2.1628,623330.5,134.1,93385783782,259.0399723,21947.39496,84.7964,Wednesday
7/23/2020,371.38,49251108,50.7498,91.7635,0.632983457,2.3742,938191,131.41,93188779350,259.0686579,21955.43765,85.0883,Thursday
7/24/2020,370.46,46359716,50.074,91.8319,0.635431601,2.4705,898744,130.56,93003340486,259.0970694,21963.13008,85.3939,Friday
7/27/2020,379.24,30303548,56.0841,92.1435,0.64275453,2.4533,952587,130.53,93124554678,259.1807847,21984.17941,85.7331,Monday
7/28/2020,373.01,25906375,51.3596,92.2801,0.645181164,2.3867,704568,128.15,93020929178,259.2082253,21990.54441,86.0509,Tuesday
7/29/2020,380.16,22582314,55.9463,92.467,0.647597038,2.3537,791944,131.01,93111258434,259.2354546,21996.59596,86.3682,Wednesday
7/30/2020,384.76,39532505,58.648,92.7182,0.65,2.3614,552379,129.9,93269388454,259.262485,22002.34141,86.7168,Thursday
7/31/2020,421.2384917,83177030.81,73.8,93.4595,0.652388155,2.24745,611859,131.31,93643683922,259.2893293,22007.78812,87.2317,Friday
8/3/2020,432.2637027,77037847,76.2879,94.2127,0.659456203,2.2731,508922,130.35,93293215284,259.3688362,22022.40951,87.8104,Monday
8/4/2020,438.66,43198092,76.9289,95.0153,0.661778074,2.2922,467659,129.7,93303242408,259.3949796,22026.73491,88.3933,Tuesday
8/5/2020,440.25,30497988,77.2902,95.7317,0.664081868,2.3302,580606,130.36,93334474302,259.4209221,22030.79839,88.9944,Wednesday
8/6/2020,455.61,50607225,80.4714,96.615,0.666366983,3.0194,588859,130.7,93369575838,259.4466505,22034.60731,89.6636,Thursday
8/7/2020,444.45,49511403,73.0526,97.3643,0.668632817,3.0406,727589,132.87,94251002918,259.4721515,22038.16903,90.2817,Friday
8/10/2020,450.91,53100856,74.6292,98.2139,0.675308609,3.0863,741022,131.53,94463406342,259.5471578,22047.44458,90.9329,Monday
8/11/2020,437.5,46975594,65.9972,98.8232,0.677491296,3.1181,587728,130.47,94275503966,259.5716167,22050.0911,91.4997,Tuesday
8/12/2020,452.04,41486205,70.0432,99.5772,0.679651691,3.167,1055949,130.42,94441448786,259.595782,22052.52723,92.1301,Wednesday
8/13/2020,460.04,52520516,72.0161,100.4873,0.681789191,3.152,927041,130.28,94651530850,259.6196404,22054.76032,92.7908,Thursday
8/14/2020,459.63,41391302,71.7553,101.4018,0.683903195,3.0637,678376,129.24,94485965642,259.6431786,22056.79774,93.4632,Friday
8/17/2020,458.43,29431414,70.9454,102.2029,0.690098202,2.9929,839058,130.31,94368239986,259.7117395,22061.80959,94.085,Monday
8/18/2020,462.25,26408385,72.0278,103.1167,0.692112196,2.9179,578200,130.05,94473873526,259.7338644,22063.13794,94.7159,Tuesday
8/19/2020,462.83,36384502,72.1971,104.0242,0.694099682,2.8209,585758,129.87,94619411534,259.7556028,22064.30742,95.2984,Wednesday
8/20/2020,473.1,31726797,75.0748,105.2725,0.696060057,2.8064,517943,130.46,94746318722,259.7769414,22065.3254,95.888,Thursday
8/21/2020,497.48,84513660,80.2901,106.829,0.697992721,3.0652,479886,129.92,95084373362,259.7978671,22066.19924,96.6788,Friday
8/24/2020,503.43,86484442,81.3175,108.3513,0.703618414,3.184,692390,131.58,94404844386,259.8580336,22068.02951,97.4845,Monday
8/25/2020,499.3,52873947,78.2678,109.899,0.705434205,3.1519,496757,130.1,95218815342,259.8771747,22068.40039,98.2497,Tuesday
8/26/2020,506.09,40755567,79.621,111.4426,0.707219272,3.0777,645840,130.355,94456227436,259.8958365,22068.66393,99.0037,Wednesday
8/27/2020,500.04,38888096,75.1319,112.8564,0.708973014,3.1123,508565,131.85,95226285226,259.9140058,22068.82751,99.7307,Thursday
8/28/2020,499.23,46907479,74.5261,113.7702,0.710694827,3.0199,428314,131.84,95038655310,259.9316693,22068.89847,100.453,Friday
8/31/2020,214.9985436,163757705,78.4394,114.7601,0.715662677,3.2355,588293.5,130.44,95262161043,259.9814923,22068.62928,101.2677,Monday
9/1/2020,152.8103949,152470142,82.0464,115.9652,0.717250756,3.07145,508680,130.465,95414631185,259.997,22068.4034,102.138,Tuesday
9/2/2020,131.4,200118991,74.7614,117.0154,0.718803895,3.082,761069,130.585,95214512194,260.0119423,22068.12172,102.9169,Wednesday
9/3/2020,120.88,249261598.4,54.8969,117.3659,0.720321493,3.0993,842398,133.26,94956912554,260.0263398,22067.7916,103.522,Thursday
9/4/2020,120.96,308971008.8,54.9949,117.846,0.721802947,3.1152,742773,130.29,95289519717,260.0402198,22067.42039,104.1055,Friday
9/7/2020,120.96,308971008.8,54.9949,117.846,0.726024424,3.1152,742773,130.29,95289519717,260.079027,22066.13388,104.1055,Monday
9/8/2020,112.82,231366563,44.4252,117.8505,0.72735528,3.135,980679,130.44,95058153154,260.0911095,22065.67195,104.5848,Tuesday
9/9/2020,117.32,176940455,50.1313,118.2379,0.728646982,3.15195,654787,129.19,95235093609,260.1028108,22065.20575,105.1122,Wednesday
9/10/2020,113.49,182274391,45.8193,118.2613,0.729898926,5.4532,808299,130.3,95052819218,260.1141582,22064.74263,105.5502,Thursday
9/11/2020,112,180860325,44.2255,118.1145,0.731110511,5.428,551901,130.3,94871958893,260.1251789,22064.28996,105.9625,Friday
9/14/2020,115.355,140150087,48.5639,118.1363,0.734497087,5.314,796040,126.99,95012108980,260.156554,22063.06825,106.4402,Monday
9/15/2020,115.54,184642039,48.8004,118.1818,0.735541211,5.2979,374122,128.16,95196751019,260.1665409,22062.73098,106.8741,Tuesday
9/16/2020,112.13,155026675,44.7189,118.0144,0.736541965,5.1953,542021,127.3,95041724344,260.1763375,22062.44097,107.2472,Wednesday
9/17/2020,110.34,178010968,42.7001,117.7527,0.737498747,5.0673,869596,124.44,94863713376,260.1859712,22062.20557,107.5431,Thursday
9/18/2020,106.84,287104882,38.9933,117.1952,0.738410953,5.039,1240479,122.45,95140562191,260.1954691,22062.03215,107.7628,Friday
9/21/2020,110.08,195713815,43.8525,116.4985,0.740874098,5.1729,909925,122.05,94772322309,260.2234212,22061.95736,108.0424,Monday
9/22/2020,111.81,183055373,46.3115,115.8136,0.741601981,5.0611,822221,123.32,94955377682,260.2326489,22062.10546,108.3643,Tuesday
9/23/2020,107.12,150718671,41.0613,114.9504,0.742282278,5.0716,599391,119.73,94804659011,260.2418773,22062.35234,108.564,Wednesday
9/24/2020,108.22,167743349,42.702,114.058,0.742914386,5.075,586088,121.3,94972402360,260.2511335,22062.70537,108.7722,Thursday
9/25/2020,112.28,149981441,48.4103,113.4373,0.743497704,5.0447,525102,124.03,95122383801,260.260445,22063.17191,109.083,Friday
9/28/2020,114.96,137672403,51.8223,112.9572,0.744948889,4.8961,838488,125.37,95260056204,260.2889833,22065.32617,109.4499,Monday
9/29/2020,114.09,100060526,50.6512,112.2283,0.745331021,4.6676,778554.5,121.38,95159995678,260.2987882,22066.32035,109.7602,Tuesday
9/30/2020,115.81,142675184,52.9166,111.3326,0.745661351,4.5877,802169.5,122.71,95302670862,260.3087847,22067.46484,110.1305,Wednesday
10/1/2020,116.79,116120440,54.2065,110.6203,0.745939277,5.06945,1117297,123.92,95418791302,260.319,22068.767,110.5147,Thursday
10/2/2020,113.02,144711986,48.6812,110.2371,0.746164196,5.06945,714688,123.54,95274079316,260.329462,22070.23267,110.9115,Friday
10/5/2020,116.5,106243839,53.4028,110.0196,0.746514893,4.3363,650708,124.87,95380323155,260.3626336,22075.60158,111.3806,Monday
10/6/2020,113.16,161498212,48.7654,110.0362,0.746521765,4.3226,766158,123.57,95218824943,260.374389,22077.70908,111.7419,Tuesday
10/7/2020,115.08,96848985,51.3792,109.927,0.746472618,4.1803,870351,122.98,95315673928,260.3865449,22079.97246,112.1709,Wednesday
10/8/2020,114.97,83477153,51.218,109.9991,0.746366852,4.0078,629999,124.6,95232196775,260.3991323,22082.38989,112.563,Thursday
10/9/2020,116.97,100506865,54.0416,110.2415,0.746203863,3.8664,409265,125.06,95332703640,260.4121821,22084.95953,112.9718,Friday
10/12/2020,124.4,240226769,62.6831,110.6825,0.745365543,4.1621,423211,126.38,95572930409,260.4544146,22093.56344,113.3293,Monday
10/13/2020,121.1,262330451,57.5108,110.9535,0.744967643,4.2646,626764,126.38,95310599958,260.4696228,22096.72364,113.5705,Tuesday
10/14/2020,121.19,151062308,57.6135,111.3953,0.74450951,4.1975,562087,127.65,95461662266,260.4854479,22100.02689,113.7992,Wednesday
10/15/2020,120.71,112559219,56.8244,111.9009,0.743990542,4.1101,410056,128.41,95349103047,260.5019207,22103.47137,114.0108,Thursday
10/16/2020,119.02,115393808,54.0192,112.4947,0.743410136,4.0072,727510,128.87,95233709239,260.5190721,22107.05525,114.1147,Friday
10/19/2020,115.98,120639337,49.3041,112.7824,0.741294269,4.0525,886839,127.48,95113069902,260.5749071,22118.62495,114.2096,Monday
10/20/2020,117.51,124423728,51.5942,113.0603,0.740462089,3.9963,884842,128.99,95237493630,260.595082,22122.7481,114.3029,Tuesday
10/21/2020,116.87,89945980,50.5652,113.5357,0.739565461,3.868,1105913,132.37,95147547650,260.6160901,22127.00148,114.449,Wednesday
10/22/2020,115.75,101987954,48.7336,113.9028,0.738603781,3.832,602280,130.09,95045559696,260.6379621,22131.38328,114.5025,Thursday
10/23/2020,115.04,82572645,47.5575,114.0374,0.737576448,3.7164,578725,129.12,95267067760,260.6607291,22135.89165,114.5031,Friday
10/26/2020,115.05,111850657,47.5767,114.0418,0.734094505,3.7065,627148,127.38,95074837708,260.7347083,22150.15791,114.5058,Monday
10/27/2020,116.6,92276772,50.5943,114.1642,0.732798535,3.6326,532860,125.1,95167114480,260.7613638,22155.15427,114.5447,Tuesday
10/28/2020,111.2,143937823,41.6082,113.9394,0.731433901,3.7562,605368,121.73,95023176657,260.7890687,22160.26805,114.4596,Wednesday
10/29/2020,115.32,146129173,49.0444,113.8677,0.73,3.8871,604127,122.01,95169305830,260.8178539,22165.49742,114.4521,Thursday
10/30/2020,108.86,190573476,40.3645,113.6649,0.728496845,4.1388,820433,120.99,94978732354,260.8477502,22170.84055,114.2684,Friday
11/2/2020,108.77,122866899,40.2576,113.288,0.723599042,4.0772,530388,123.18,94855865455,260.9443956,22187.53415,113.9642,Monday
11/3/2020,110.44,107624448,43.2603,113.1554,0.721847287,3.9782,430697,124.91,94963489903,260.9789079,22193.31399,113.6635,Tuesday
11/4/2020,114.95,138235482,50.4965,113.149,0.720041102,4.0527,686757,129.3,95101725385,261.0144499,22199.19842,113.4709,Wednesday
11/5/2020,119.03,126387074,55.9675,113.347,0.718183574,4.0885,845567,133.21,95228112459,261.0509344,22205.18562,113.3248,Thursday
11/6/2020,118.69,114457922,55.748,113.4409,0.71627779,4.0107,599808,133.2,95113654537,261.0882743,22211.27376,113.2056,Friday
11/9/2020,116.32,154515315,51.8929,113.0567,0.710301786,4.1387,1014111,129.68,94959139222,261.2045556,22230.12548,113.0439,Monday
11/10/2020,115.97,138023390,51.3284,112.8163,0.708233859,4.0845,1240007,127.13,94821115832,261.2444462,22236.59905,112.793,Tuesday
11/11/2020,119.49,112294954,56.4585,112.7435,0.706133115,4.0481,659001,129.79,94933410786,261.2847567,22243.1644,112.5105,Wednesday
