Date,Real Upper Band,Real Middle Band,Real Lower Band
2010-05-28,8.0329,7.5667,7.1004
2010-06-01,7.9975,7.5584,7.1192
2010-06-02,8.0267,7.5663,7.1059
2010-06-03,8.0591,7.577,7.0949
2010-06-04,8.0703,7.5917,7.113
2010-06-07,8.0368,7.6143,7.1919
2010-06-08,8.0323,7.6073,7.1823
2010-06-09,8.0269,7.5873,7.1477
2010-06-10,7.9878,7.5699,7.152
2010-06-11,7.9709,7.5626,7.1542
2010-06-14,7.9722,7.5633,7.1544
2010-06-15,7.9934,7.5715,7.1495
2010-06-16,8.0631,7.5939,7.1247
2010-06-17,8.1595,7.6293,7.0991
2010-06-18,8.232,7.6839,7.1358
2010-06-21,8.2757,7.7258,7.176
2010-06-22,8.3415,7.7666,7.1917
2010-06-23,8.375,7.8053,7.2357
2010-06-24,8.3843,7.8428,7.3012
2010-06-25,8.4002,7.8629,7.3256
2010-06-28,8.4212,7.8801,7.3389
2010-06-29,8.4192,7.873,7.3268
2010-06-30,8.4151,7.8544,7.2936
2010-07-01,8.4156,7.8323,7.249
2010-07-02,8.4257,7.8187,7.2118
2010-07-06,8.4291,7.8153,7.2015
2010-07-07,8.4265,7.8293,7.2322
2010-07-08,8.4023,7.8517,7.3012
2010-07-09,8.3974,7.8654,7.3334
2010-07-12,8.3952,7.8711,7.347
2010-07-13,8.3987,7.8674,7.3361
2010-07-14,8.4001,7.8569,7.3137
2010-07-15,8.3835,7.8331,7.2828
2010-07-16,8.3423,7.8001,7.2579
2010-07-19,8.2867,7.7572,7.2277
2010-07-20,8.2355,7.7297,7.2238
2010-07-21,8.1491,7.7002,7.2513
2010-07-22,8.0833,7.6822,7.2812
2010-07-23,8.0292,7.6686,7.308
2010-07-26,7.9855,7.6574,7.3294
2010-07-27,7.9504,7.6511,7.3518
2010-07-28,7.9694,7.6583,7.3471
2010-07-29,7.9799,7.6682,7.3564
2010-07-30,7.9818,7.6814,7.381
2010-08-02,7.9927,7.7038,7.4149
2010-08-03,8.0037,7.7238,7.444
2010-08-04,8.0212,7.7303,7.4394
2010-08-05,8.0331,7.7357,7.4384
2010-08-06,8.0346,7.7365,7.4383
2010-08-09,8.0475,7.7432,7.4389
2010-08-10,8.0501,7.7546,7.4591
2010-08-11,8.0558,7.7508,7.4458
2010-08-12,8.0551,7.7513,7.4475
2010-08-13,8.0577,7.7501,7.4425
2010-08-16,8.0472,7.7532,7.4592
2010-08-17,8.047,7.7533,7.4597
2010-08-18,8.0481,7.7516,7.455
2010-08-19,8.0503,7.7378,7.4254
2010-08-20,8.0471,7.7223,7.3976
2010-08-23,8.0539,7.702,7.3502
2010-08-24,8.057,7.6657,7.2744
2010-08-25,8.0492,7.6385,7.2278
2010-08-26,8.0542,7.6117,7.1692
2010-08-27,8.0503,7.5882,7.1261
2010-08-30,8.0175,7.5591,7.1006
2010-08-31,7.9758,7.5307,7.0857
2010-09-01,7.9208,7.5117,7.1026
2010-09-02,7.8733,7.4974,7.1215
2010-09-03,7.8647,7.4954,7.1261
2010-09-07,7.8373,7.4894,7.1416
2010-09-08,7.8641,7.4947,7.1253
2010-09-09,7.9267,7.5141,7.1015
2010-09-10,7.9813,7.5316,7.0819
2010-09-13,8.0584,7.5586,7.0588
2010-09-14,8.1327,7.5893,7.0459
2010-09-15,8.2092,7.6168,7.0243
2010-09-16,8.3196,7.6521,6.9847
2010-09-17,8.4091,7.6905,6.9718
2010-09-20,8.54,7.741,6.942
2010-09-21,8.6519,7.7981,6.9444
2010-09-22,8.7585,7.8701,6.9816
2010-09-23,8.8574,7.9393,7.0213
2010-09-24,8.9475,8.0176,7.0878
2010-09-27,9.0094,8.0922,7.1749
2010-09-28,9.028,8.1589,7.2898
2010-09-29,9.0273,8.2255,7.4237
2010-09-30,9.0217,8.2758,7.5299
2010-10-01,9.0023,8.3215,7.6406
2010-10-04,8.9866,8.3514,7.7161
2010-10-05,8.988,8.3982,7.8084
2010-10-06,8.9969,8.4377,7.8785
2010-10-07,8.9929,8.4771,7.9612
2010-10-08,8.9971,8.5232,8.0493
2010-10-11,9.0088,8.5658,8.1228
2010-10-12,9.0273,8.6117,8.196
2010-10-13,9.0488,8.6567,8.2646
2010-10-14,9.1005,8.6954,8.2903
2010-10-15,9.2413,8.7546,8.268
2010-10-18,9.3966,8.8069,8.2173
2010-10-19,9.4609,8.8456,8.2304
2010-10-20,9.5253,8.8799,8.2345
2010-10-21,9.5768,8.9109,8.245
2010-10-22,9.6134,8.9337,8.254
2010-10-25,9.6524,8.9603,8.2682
2010-10-26,9.6796,8.9922,8.3048
2010-10-27,9.7009,9.023,8.345
2010-10-28,9.6985,9.0553,8.4121
2010-10-29,9.674,9.0831,8.4921
2010-11-01,9.6182,9.1215,8.6248
2010-11-02,9.6142,9.1522,8.6902
2010-11-03,9.6137,9.1877,8.7618
2010-11-04,9.6277,9.2314,8.8352
2010-11-05,9.6434,9.2661,8.8889
2010-11-08,9.6609,9.3011,8.9414
2010-11-09,9.667,9.3275,8.988
2010-11-10,9.6809,9.3544,9.028
2010-11-11,9.6882,9.376,9.0638
2010-11-12,9.6783,9.3659,9.0536
2010-11-15,9.6519,9.3494,9.047
2010-11-16,9.6627,9.3375,9.0124
2010-11-17,9.672,9.3225,8.9729
2010-11-18,9.6709,9.3208,8.9708
2010-11-19,9.6707,9.3197,8.9687
2010-11-22,9.6805,9.3265,8.9725
2010-11-23,9.681,9.3275,8.9741
2010-11-24,9.6956,9.338,8.9805
2010-11-26,9.708,9.3527,8.9974
2010-11-29,9.7129,9.3766,9.0403
2010-11-30,9.7075,9.3871,9.0666
2010-12-01,9.7211,9.3977,9.0743
2010-12-02,9.7381,9.4057,9.0734
2010-12-03,9.7344,9.4045,9.0745
2010-12-06,9.7488,9.409,9.0692
2010-12-07,9.7469,9.4084,9.0699
2010-12-08,9.7692,9.4158,9.0624
2010-12-09,9.777,9.4184,9.0598
2010-12-10,9.7936,9.4243,9.055
2010-12-13,9.8228,9.4448,9.0668
2010-12-14,9.8393,9.4648,9.0902
2010-12-15,9.8289,9.493,9.1571
2010-12-16,9.7969,9.5242,9.2515
2010-12-17,9.7959,9.5425,9.2892
2010-12-20,9.783,9.5658,9.3487
2010-12-21,9.8048,9.5822,9.3595
2010-12-22,9.8024,9.6069,9.4114
2010-12-23,9.8133,9.6201,9.427
2010-12-27,9.8269,9.6347,9.4425
2010-12-28,9.8459,9.6476,9.4493
2010-12-29,9.8278,9.6689,9.51
2010-12-30,9.826,9.6798,9.5336
2010-12-31,9.8245,9.6865,9.5484
2011-01-03,9.862,9.7047,9.5474
2011-01-04,9.9127,9.7215,9.5302
2011-01-05,9.9725,9.7452,9.5179
2011-01-06,10.022,9.7644,9.5067
2011-01-07,10.0794,9.789,9.4986
2011-01-10,10.1812,9.8219,9.4626
2011-01-11,10.2563,9.852,9.4477
2011-01-12,10.3371,9.8883,9.4395
2011-01-13,10.4122,9.9264,9.4406
2011-01-14,10.495,9.9673,9.4396
2011-01-18,10.5175,9.9975,9.4775
2011-01-19,10.53,10.0225,9.515
2011-01-20,10.5279,10.0353,9.5426
2011-01-21,10.5258,10.0376,9.5494
2011-01-24,10.5289,10.0584,9.588
2011-01-25,10.5433,10.0836,9.6239
2011-01-26,10.5644,10.1113,9.6581
2011-01-27,10.5751,10.1382,9.7013
2011-01-28,10.5542,10.1569,9.7597
2011-01-31,10.5215,10.1821,9.8428
2011-02-01,10.5324,10.2054,9.8784
2011-02-02,10.5397,10.225,9.9103
2011-02-03,10.5467,10.2392,9.9317
2011-02-04,10.5623,10.2584,9.9546
2011-02-07,10.6103,10.2821,9.954
2011-02-08,10.6743,10.3013,9.9284
2011-02-09,10.7526,10.3262,9.8997
2011-02-10,10.7931,10.3414,9.8897
2011-02-11,10.8416,10.3582,9.8748
2011-02-14,10.8937,10.3743,9.8549
2011-02-15,10.9554,10.4033,9.8511
2011-02-16,11.0278,10.4398,9.8518
2011-02-17,11.0496,10.4784,9.9071
2011-02-18,11.0025,10.5142,10.0259
2011-02-22,10.9993,10.516,10.0326
2011-02-23,10.9977,10.5178,10.0379
2011-02-24,10.9985,10.5163,10.0342
2011-02-25,10.9986,10.5238,10.049
2011-02-28,10.9869,10.5495,10.1121
2011-03-01,10.9741,10.5646,10.155
2011-03-02,10.9762,10.5752,10.1742
2011-03-03,11.0,10.5982,10.1964
2011-03-04,11.0181,10.6231,10.228
2011-03-07,11.0219,10.6364,10.2509
2011-03-08,11.0282,10.6422,10.2563
2011-03-09,11.0238,10.6381,10.2525
2011-03-10,11.0109,10.6208,10.2308
2011-03-11,11.0067,10.617,10.2274
2011-03-14,10.9979,10.6121,10.2262
2011-03-15,10.9774,10.5914,10.2054
2011-03-16,11.0122,10.5464,10.0806
2011-03-17,10.9791,10.5035,10.028
2011-03-18,10.9768,10.462,9.9472
2011-03-21,10.9695,10.445,9.9206
2011-03-22,10.9668,10.4489,9.931
2011-03-23,10.9691,10.4438,9.9184
2011-03-24,10.97,10.4469,9.9239
2011-03-25,10.9781,10.452,9.9259
2011-03-28,10.9695,10.4478,9.9261
2011-03-29,10.9737,10.4503,9.9269
2011-03-30,10.9646,10.4451,9.9255
2011-03-31,10.9195,10.4284,9.9374
2011-04-01,10.8602,10.4052,9.9502
2011-04-04,10.8226,10.3839,9.9452
2011-04-05,10.7782,10.3585,9.9388
2011-04-06,10.7479,10.3368,9.9257
2011-04-07,10.7385,10.3239,9.9093
2011-04-08,10.7066,10.2984,9.8902
2011-04-11,10.6672,10.2641,9.8611
2011-04-12,10.6584,10.2445,9.8307
2011-04-13,10.6469,10.2538,9.8606
2011-04-14,10.6508,10.2504,9.85
2011-04-15,10.6623,10.2456,9.8288
2011-04-18,10.6662,10.2344,9.8026
2011-04-19,10.6618,10.2293,9.7969
2011-04-20,10.6677,10.2342,9.8007
2011-04-21,10.6941,10.2428,9.7915
2011-04-25,10.7032,10.245,9.7868
2011-04-26,10.7031,10.245,9.7868
2011-04-27,10.6987,10.2438,9.7889
2011-04-28,10.6903,10.2409,9.7915
2011-04-29,10.6986,10.2434,9.7882
2011-05-02,10.7046,10.246,9.7874
2011-05-03,10.7261,10.2565,9.7869
2011-05-04,10.7548,10.2726,9.7904
2011-05-05,10.7705,10.2857,9.8009
2011-05-06,10.7845,10.2986,9.8127
2011-05-09,10.7975,10.3175,9.8374
2011-05-10,10.8024,10.3455,9.8887
2011-05-11,10.7983,10.3678,9.9374
2011-05-12,10.7985,10.3835,9.9686
2011-05-13,10.7783,10.3957,10.0131
2011-05-16,10.7424,10.4045,10.0666
2011-05-17,10.7203,10.4109,10.1016
2011-05-18,10.7148,10.414,10.1132
2011-05-19,10.7171,10.4111,10.1052
2011-05-20,10.7171,10.3879,10.0586
2011-05-23,10.6997,10.3599,10.0201
2011-05-24,10.6959,10.3324,9.9689
2011-05-25,10.673,10.3123,9.9516
2011-05-26,10.6643,10.2946,9.925
2011-05-27,10.6326,10.2755,9.9184
2011-05-31,10.6393,10.2778,9.9164
2011-06-01,10.6279,10.2738,9.9196
2011-06-02,10.611,10.2686,9.9261
2011-06-03,10.5991,10.2636,9.9281
2011-06-06,10.5792,10.2506,9.9221
2011-06-07,10.5596,10.2272,9.8948
2011-06-08,10.5203,10.2013,9.8823
2011-06-09,10.49,10.1776,9.8653
2011-06-10,10.4761,10.1465,9.8169
2011-06-13,10.4795,10.1256,9.7717
2011-06-14,10.4798,10.1243,9.7689
2011-06-15,10.4878,10.1102,9.7326
2011-06-16,10.487,10.0881,9.6891
2011-06-17,10.4947,10.0576,9.6204
2011-06-20,10.5298,10.0276,9.5255
2011-06-21,10.5264,10.0139,9.5015
2011-06-22,10.5291,9.9995,9.4699
2011-06-23,10.5173,9.9912,9.4651
2011-06-24,10.5077,9.9782,9.4486
2011-06-27,10.4936,9.9701,9.4466
2011-06-28,10.4267,9.9512,9.4756
2011-06-29,10.3666,9.9339,9.5012
2011-06-30,10.2998,9.9182,9.5366
2011-07-01,10.2984,9.9179,9.5375
2011-07-05,10.3844,9.9351,9.4858
2011-07-06,10.4959,9.9647,9.4336
2011-07-07,10.634,10.0023,9.3706
2011-07-08,10.7706,10.0448,9.319
2011-07-11,10.85,10.087,9.3241
2011-07-12,10.9179,10.1279,9.3379
2011-07-13,11.0021,10.1664,9.3307
2011-07-14,11.0728,10.213,9.3533
2011-07-15,11.1706,10.2729,9.3751
2011-07-18,11.2964,10.3534,9.4104
2011-07-19,11.3946,10.446,9.4974
2011-07-20,11.5707,10.5387,9.5066
2011-07-21,11.7027,10.636,9.5693
2011-07-22,11.8699,10.7294,9.5888
2011-07-25,12.024,10.8379,9.6518
2011-07-26,12.1927,10.9453,9.6979
2011-07-27,12.2685,11.0316,9.7946
2011-07-28,12.3113,11.1185,9.9257
2011-07-29,12.3271,11.201,10.0749
2011-08-01,12.3764,11.2814,10.1865
2011-08-02,12.3909,11.3408,10.2907
2011-08-03,12.4111,11.4022,10.3934
2011-08-04,12.3965,11.4326,10.4687
2011-08-05,12.3811,11.4535,10.5259
2011-08-08,12.3841,11.4523,10.5205
2011-08-09,12.3441,11.4828,10.6215
2011-08-10,12.3274,11.4913,10.6553
2011-08-11,12.2921,11.5153,10.7385
2011-08-12,12.2757,11.5335,10.7912
2011-08-15,12.2785,11.5479,10.8173
2011-08-16,12.2793,11.5534,10.8275
2011-08-17,12.2697,11.5437,10.8176
2011-08-18,12.2711,11.5117,10.7523
2011-08-19,12.2746,11.4556,10.6367
2011-08-22,12.2313,11.3923,10.5534
2011-08-23,12.1149,11.3475,10.5801
2011-08-24,12.0598,11.3228,10.5858
2011-08-25,12.0011,11.2956,10.5901
2011-08-26,11.9695,11.2852,10.6009
2011-08-29,11.9252,11.275,10.6248
2011-08-30,11.9313,11.2766,10.622
2011-08-31,11.8886,11.265,10.6413
2011-09-01,11.8991,11.2705,10.6418
2011-09-02,11.8997,11.2711,10.6426
2011-09-06,11.8687,11.311,10.7534
2011-09-07,11.8926,11.326,10.7593
2011-09-08,11.9035,11.3567,10.81
2011-09-09,11.9068,11.3624,10.8181
2011-09-12,11.912,11.3669,10.8217
2011-09-13,11.9163,11.3687,10.821
2011-09-14,11.9492,11.382,10.8147
2011-09-15,11.9997,11.4008,10.8019
2011-09-16,12.0873,11.4526,10.818
2011-09-19,12.1995,11.5363,10.8731
2011-09-20,12.2874,11.622,10.9567
2011-09-21,12.4024,11.68,10.9576
2011-09-22,12.4423,11.7186,10.9949
2011-09-23,12.4791,11.7646,11.0501
2011-09-26,12.518,11.7941,11.0702
2011-09-27,12.5376,11.8081,11.0785
2011-09-28,12.5498,11.8186,11.0875
2011-09-29,12.551,11.8273,11.1036
2011-09-30,12.5505,11.8277,11.1049
2011-10-03,12.5488,11.8285,11.1083
2011-10-04,12.5678,11.8176,11.0674
2011-10-05,12.5749,11.8091,11.0433
2011-10-06,12.5829,11.7989,11.0149
2011-10-07,12.6032,11.7873,10.9715
2011-10-10,12.6015,11.8007,10.9999
2011-10-11,12.6247,11.8243,11.0239
2011-10-12,12.6512,11.8437,11.0361
2011-10-13,12.6975,11.8669,11.0364
2011-10-14,12.8032,11.8993,10.9954
2011-10-17,12.8489,11.9119,10.9748
2011-10-18,12.8984,11.9251,10.9518
2011-10-19,12.8541,11.9047,10.9554
2011-10-20,12.8404,11.895,10.9495
2011-10-21,12.8154,11.8778,10.9401
2011-10-24,12.8241,11.8817,10.9392
2011-10-25,12.8208,11.8794,10.938
2011-10-26,12.829,11.8848,10.9407
2011-10-27,12.8564,11.9061,10.9557
2011-10-28,12.8778,11.9416,11.0054
2011-10-31,12.8758,11.987,11.0983
2011-11-01,12.8381,12.0232,11.2082
2011-11-02,12.8132,12.052,11.2908
2011-11-03,12.7817,12.0907,11.3996
2011-11-04,12.6695,12.1364,11.6034
2011-11-07,12.6501,12.1529,11.6556
2011-11-08,12.6574,12.1618,11.6662
2011-11-09,12.6601,12.1514,11.6427
2011-11-10,12.6757,12.1165,11.5573
2011-11-11,12.6,12.0603,11.5205
2011-11-14,12.5408,11.999,11.4571
2011-11-15,12.3976,11.9487,11.4999
2011-11-16,12.4041,11.9279,11.4516
2011-11-17,12.4385,11.9009,11.3634
2011-11-18,12.4751,11.874,11.2729
2011-11-21,12.4859,11.8187,11.1515
2011-11-22,12.4826,11.7867,11.0907
2011-11-23,12.4914,11.7361,10.9808
2011-11-25,12.476,11.6742,10.8725
2011-11-28,12.4109,11.6309,10.8508
2011-11-29,12.3392,11.5833,10.8275
2011-11-30,12.3011,11.5618,10.8225
2011-12-01,12.2664,11.5476,10.8287
2011-12-02,12.2013,11.5274,10.8536
2011-12-05,12.1632,11.5166,10.87
2011-12-06,12.1176,11.5034,10.8891
2011-12-07,12.006,11.4776,10.9492
2011-12-08,11.9802,11.4706,10.961
2011-12-09,12.0162,11.4833,10.9503
2011-12-12,12.0426,11.4941,10.9456
2011-12-13,12.0627,11.5085,10.9543
2011-12-14,12.0433,11.4955,10.9477
2011-12-15,12.0345,11.4867,10.9389
2011-12-16,12.0369,11.4921,10.9474
2011-12-19,12.0392,11.5031,10.9669
2011-12-20,12.0754,11.5436,11.0118
2011-12-21,12.1212,11.5736,11.026
2011-12-22,12.1404,11.6211,11.1018
2011-12-23,12.1454,11.6809,11.2165
2011-12-27,12.2185,11.7267,11.2348
2011-12-28,12.2346,11.771,11.3073
2011-12-29,12.2859,11.8054,11.325
2011-12-30,12.3349,11.8311,11.3274
2012-01-03,12.417,11.8635,11.31
2012-01-04,12.5017,11.8943,11.2869
2012-01-05,12.6078,11.935,11.2622
2012-01-06,12.7284,11.9851,11.2418
2012-01-09,12.8273,12.0319,11.2365
2012-01-10,12.923,12.0764,11.2298
2012-01-11,13.0021,12.1226,11.2432
2012-01-12,13.0605,12.1716,11.2827
2012-01-13,13.0747,12.2313,11.3878
2012-01-17,13.0845,12.3001,11.5157
2012-01-18,13.1004,12.3725,11.6445
2012-01-19,13.0805,12.441,11.8015
2012-01-20,13.0748,12.4776,11.8804
2012-01-23,13.0875,12.5242,11.9609
2012-01-24,13.0666,12.5571,12.0475
2012-01-25,13.225,12.6223,12.0195
2012-01-26,13.3387,12.6796,12.0205
2012-01-27,13.4355,12.7468,12.058
2012-01-30,13.5592,12.8188,12.0784
2012-01-31,13.6789,12.8963,12.1136
2012-02-01,13.7872,12.9639,12.1406
2012-02-02,13.8717,13.0266,12.1815
2012-02-03,13.9771,13.0893,12.2015
2012-02-06,14.0983,13.1518,12.2053
2012-02-07,14.2306,13.2227,12.2148
2012-02-08,14.3957,13.3031,12.2105
2012-02-09,14.6551,13.4093,12.1636
2012-02-10,14.8639,13.5177,12.1716
2012-02-13,15.0945,13.6423,12.19
2012-02-14,15.3398,13.7698,12.1998
2012-02-15,15.4748,13.873,12.2711
2012-02-16,15.6043,13.985,12.3657
2012-02-17,15.6753,14.1081,12.5408
2012-02-21,15.8078,14.2396,12.6715
2012-02-22,15.8499,14.379,12.9081
2012-02-23,15.9713,14.4839,12.9966
2012-02-24,16.0906,14.6009,13.1113
2012-02-27,16.2022,14.719,13.2358
2012-02-28,16.356,14.843,13.33
2012-02-29,16.5264,14.9723,13.4183
2012-03-01,16.6648,15.1052,13.5455
2012-03-02,16.757,15.2406,13.7243
2012-03-05,16.7592,15.3512,13.9432
2012-03-06,16.7275,15.4509,14.1744
2012-03-07,16.6787,15.544,14.4093
2012-03-08,16.6804,15.6423,14.6041
2012-03-09,16.7407,15.7205,14.7003
2012-03-12,16.8164,15.8086,14.8009
2012-03-13,17.0088,15.9072,14.8056
2012-03-14,17.3549,16.0277,14.7006
2012-03-15,17.566,16.16,14.7539
2012-03-16,17.7417,16.2854,14.8291
2012-03-19,17.9851,16.4343,14.8835
2012-03-20,18.2447,16.5714,14.898
2012-03-21,18.4254,16.706,14.9866
2012-03-22,18.5555,16.8308,15.1061
2012-03-23,18.6512,16.9416,15.232
2012-03-26,18.7847,17.0638,15.3428
2012-03-27,18.9521,17.1827,15.4134
2012-03-28,19.1191,17.2959,15.4726
2012-03-29,19.2223,17.3942,15.5661
2012-03-30,19.2658,17.476,15.6863
2012-04-02,19.3326,17.6046,15.8767
